"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"WDR72","WDR72",-0.831161061604135,4.66027851525208,-12.623559859976,2.2203171331094e-10,4.2559038807441e-08,14.0865661672808
"MAF","MAF",-0.821634186791352,6.09892322904464,-12.587943606001,2.3247042869488e-10,4.26739404126527e-08,14.0408186458573
"TFPI2","TFPI2",0.988351785335189,4.0286555475252,12.5858605581537,2.33096674771780e-10,4.26739404126527e-08,14.0381395037792
"SEMA3A","SEMA3A",0.869763940785512,5.69809479705377,12.5722608302388,2.37229051753178e-10,4.26739404126527e-08,14.0206383367085
"RAB3B","RAB3B",1.78436007653521,2.58225642710346,12.5702090400919,2.37859148281329e-10,4.26739404126527e-08,14.0179964781962
"FLRT3","FLRT3",0.470545593216364,6.17712766407896,12.5638960747298,2.39808875610564e-10,4.26739404126527e-08,14.0098655854374
"KDR","KDR",-3.45694969102046,1.64362736009216,-12.5618588035862,2.40441650906015e-10,4.26739404126527e-08,14.0072408734372
"GALNT6","GALNT6",-0.805617606223155,5.19084081183533,-12.5387240330016,2.4775150174691e-10,4.34350681599216e-08,13.9774087578994
"FSTL1","FSTL1",1.27125953520527,4.6999182884895,12.4643935788483,2.72858071562185e-10,4.72603329732286e-08,13.881229340916
"SPOCK1","SPOCK1",0.94922842140533,6.32280337132709,12.3577336104972,3.1364803898429e-10,5.36786215290255e-08,13.7423296497269
"PHEX","PHEX",-0.87677132457225,2.87997176245673,-12.2895030145299,3.43058323628352e-10,5.80212524762493e-08,13.6529218621247
"CD74","CD74",-0.931253196587331,10.7265990587618,-12.2776492329719,3.48456133424895e-10,5.82488996990266e-08,13.6373446402949
"LOC100128317","LOC100128317",2.62062999650297,1.51455883895778,12.2097430377898,3.81144982568582e-10,6.29809226368498e-08,13.5478541184792
"LYPD1","LYPD1",-1.24750993412199,3.73650124016521,-12.1766461114265,3.98228956962512e-10,6.5056130514694e-08,13.504079778255
"SDC4","SDC4",-0.613148595965732,6.7973390044212,-12.1292362199897,4.24113791504403e-10,6.85062906367112e-08,13.4411943544423
"SLC38A2","SLC38A2",0.733684944397725,8.83879250842817,12.115969380409,4.31669037186521e-10,6.89519342065936e-08,13.423558742372
