"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","group","Pos_neg"
"ENSG00000174099",1.08160176488231,4.95920481998611,16.2179312672311,7.97062339801746e-13,1.14298326898231e-11,19.1245631984233,"MSRB3","Significant",NA
"ENSG00000048392",0.733217355593387,6.52439342631926,16.4604707448958,6.07162282336035e-13,8.97779104308265e-12,19.113675036855,"RRM2B","Significant",NA
"ENSG00000078900",-2.61936871909052,2.71650892478432,-15.7935524837151,1.29427273490614e-12,1.76318138148688e-11,19.111622853296,"TP73","Significant&FoldChange","Differentially_low"
"ENSG00000172939",0.794095872553381,7.086399734088,16.517414426066,5.69870947710647e-13,8.47160568063592e-12,19.1034035897636,"OXSR1","Significant",NA
"ENSG00000161714",0.80746923783096,6.4075797278455,16.4326227357309,6.26321873625678e-13,9.22825313799536e-12,19.1000649307736,"PLCD3","Significant",NA
"ENSG00000164418",-1.95233599769588,3.16512041731921,-15.8470479902443,1.21680083392331e-12,1.66928608526757e-11,19.0977520862228,"GRIK2","Significant",NA
"ENSG00000150054",4.09452406301604,1.64587091029216,15.97658249939,1.04865442460326e-12,1.46090834341208e-11,19.0943764215918,"MPP7","Significant&FoldChange","Differentially_high"
"ENSG00000164626",-2.32007416659224,2.82629089674997,-15.7800661775507,1.31460736666754e-12,1.78649014178368e-11,19.0779680952373,"KCNK5","Significant",NA
"ENSG00000125733",0.805752472845894,6.16447477143605,16.370893606046,6.71084879477148e-13,9.81816082474489e-12,19.0663909661336,"TRIP10","Significant",NA
"ENSG00000104381",1.02986080964359,4.83230580102784,16.145356340118,8.6527860611657e-13,1.23229909457218e-11,19.0647809070139,"GDAP1","Significant",NA
"ENSG00000140931",0.955454196182682,6.06090680753254,16.3041783206456,7.23252205576351e-13,1.04525666579817e-11,19.0090682618456,"CMTM3","Significant",NA
"ENSG00000164695",3.17421538231549,2.28484147916764,15.7012664430379,1.44030401660539e-12,1.93671947863929e-11,19.0060489664821,"CHMP4C","Significant&FoldChange","Differentially_high"
"ENSG00000165233",-1.21981567224656,5.02579343580645,-16.1176028045043,8.92957814589609e-13,1.26629341966547e-11,18.9968344744074,"CARD19","Significant",NA
"ENSG00000073756",2.92592282571638,4.07488245662879,15.8432969498436,1.22207139759708e-12,1.67304996936272e-11,18.9950352643546,"PTGS2","Significant&FoldChange","Differentially_high"
"ENSG00000103449",-1.04728574450355,5.33000868049861,-16.1666557730568,8.44646385124688e-13,1.2049805082208e-11,18.9843887788725,"SALL1","Significant",NA
"ENSG00000125864",-3.4629065857138,1.89119130114813,-15.7389196561936,1.37874151865005e-12,1.85995812012693e-11,18.9822536531982,"BFSP1","Significant&FoldChange","Differentially_low"
"ENSG00000160211",-0.736611381230589,7.10125876275199,-16.4137581501337,6.39659844114651e-13,9.40809434441195e-12,18.9798523227268,"G6PD","Significant",NA
"ENSG00000017260",0.797465572165062,6.56300008072244,16.3489407930349,6.87801248342544e-13,1.00274181995202e-11,18.9790373075965,"ATP2C1","Significant",NA
"ENSG00000167355",7.78174346422455,1.54933889067506,17.1936742825387,2.72301139084316e-13,4.42389533878919e-12,18.9784471464514,"OR51B5","Significant&FoldChange","Differentially_high"
"ENSG00000123983",-0.658176986037604,7.40256970497877,-16.4372952789465,6.23063440455105e-13,9.18838897991468e-12,18.9688831630225,"ACSL3","Significant",NA
"ENSG00000196581",-0.94633773502248,5.42551015026996,-16.1655029978799,8.45749752721697e-13,1.20551980190691e-11,18.9606299288931,"AJAP1","Significant",NA
"ENSG00000198502",-8.68542559240186,1.35899639994408,-18.1452539555593,1.00486250223119e-13,1.83122969156605e-12,18.9559726147772,"HLA-DRB5","Significant&FoldChange","Differentially_low"
"ENSG00000101654",0.721298412837869,6.78525298271657,16.3509014366249,6.86290695980053e-13,1.00141803048187e-11,18.9486907401537,"RNMT","Significant",NA
"ENSG00000138685",1.16973566762664,5.65785202095873,16.1797437663873,8.32224540555921e-13,1.18827936976284e-11,18.9416613579668,"FGF2","Significant",NA
"ENSG00000105877",2.92703411519955,2.19149707165258,15.6415982339755,1.54382422733952e-12,2.05266869267062e-11,18.9382753386233,"DNAH11","Significant&FoldChange","Differentially_high"
"ENSG00000182253",-0.826739346169194,5.85673137925917,-16.1966513152315,8.16460150136398e-13,1.16979031855749e-11,18.9138455323459,"SYNM","Significant",NA
"ENSG00000107130",0.793732997155654,6.79356601584205,16.3147326311369,7.14724462967831e-13,1.0383497005704e-11,18.9063219923421,"NCS1","Significant",NA
"ENSG00000133226",-0.772314933209856,6.78654552319795,-16.2942614159185,7.31362076938986e-13,1.05422703544891e-11,18.8824144499851,"SRRM1","Significant",NA
"ENSG00000182871",-0.931450967144161,5.08178386885238,-16.0341511856861,9.81913468022062e-13,1.38066005402087e-11,18.8747992100163,"COL18A1","Significant",NA
"ENSG00000204580",-0.863139019802318,6.30710785696288,-16.2229498726729,7.92558347652204e-13,1.13750602227803e-11,18.8707568237721,"DDR1","Significant",NA
"ENSG00000173890",3.67962579579837,1.86123359919697,15.6596633584697,1.51168446004678e-12,2.02125468431033e-11,18.8656655610773,"GPR160","Significant&FoldChange","Differentially_high"
"ENSG00000079102",-4.92132975196547,1.64670533394052,-15.8696489178557,1.18554415367542e-12,1.63110462202694e-11,18.8403967018852,"RUNX1T1","Significant&FoldChange","Differentially_low"
"ENSG00000111110",2.66228162505234,2.48492012228847,15.5404065896012,1.73758130188599e-12,2.27928975827507e-11,18.8289664207173,"PPM1H","Significant&FoldChange","Differentially_high"
"ENSG00000120756",1.14090580851303,4.9137179935601,15.9557254554334,1.07399261445646e-12,1.4937035357545e-11,18.8275616012761,"PLS1","Significant",NA
"ENSG00000117632",-0.60130131042405,8.27202424776777,-16.3999517063285,6.49609876699825e-13,9.53755843705926e-12,18.8251803113973,"STMN1","Significant",NA
"ENSG00000204310",-0.745418934670553,6.40715773036252,-16.1918323352813,8.20921182326674e-13,1.17415749141733e-11,18.8164352342856,"AGPAT1","Significant",NA
"ENSG00000117385",-0.720844313214268,6.38423647769302,-16.1834913646815,8.28703034961786e-13,1.18426865357394e-11,18.8097179270317,"P3H1","Significant",NA
"ENSG00000126217",-1.23370685582846,5.00710776795036,-15.952839186777,1.07754918063249e-12,1.49614598012632e-11,18.8063022547008,"MCF2L","Significant",NA
"ENSG00000118402",-1.2948964472498,3.98890279420693,-15.7602470851085,1.34509974085404e-12,1.82196884213481e-11,18.8039167938518,"ELOVL4","Significant",NA
"ENSG00000120697",-1.02069269994536,5.05743905868298,-15.9531395321279,1.07717850976126e-12,1.49614598012632e-11,18.7869267642801,"ALG5","Significant",NA
"ENSG00000143195",5.86340291647659,1.33610468755077,16.2590505106928,7.60934916870944e-13,1.09495569856235e-11,18.7835589251132,"ILDR2","Significant&FoldChange","Differentially_high"
"ENSG00000266094",1.60618473105016,3.27886485710236,15.5990428992844,1.62239540882745e-12,2.14512423983391e-11,18.7711307195111,"RASSF5","Significant",NA
"ENSG00000188153",1.65755716884445,3.38528658935434,15.6041012214131,1.61284072907414e-12,2.13588947547508e-11,18.7603766118656,"COL4A5","Significant",NA
"ENSG00000175893",0.866784302412977,5.56473501889484,16.0192757428873,9.98721155451296e-13,1.39955696489043e-11,18.7594755174963,"ZDHHC21","Significant",NA
"ENSG00000102893",0.835879266113408,5.81356109827057,16.0577531128698,9.55850995313669e-13,1.34629182560281e-11,18.7585377779689,"PHKB","Significant",NA
"ENSG00000139737",-1.76681405902186,3.23117193094108,-15.561605109714,1.69498067852044e-12,2.23044963396752e-11,18.7405453113297,"SLAIN1","Significant",NA
"ENSG00000151092",1.01254621756069,4.95905575415747,15.8945100846341,1.15213068352017e-12,1.58907983071413e-11,18.7393110466371,"NGLY1","Significant",NA
"ENSG00000173230",1.03892264307326,6.26990638781946,16.1004179163462,9.10560213546717e-13,1.28795836162948e-11,18.7367724305117,"GOLGB1","Significant",NA
"ENSG00000117519",0.553817004482328,8.50181751690122,16.3437253002679,6.91836434672525e-13,1.00774071378242e-11,18.7347742507227,"CNN3","Significant",NA
"ENSG00000116396",-1.37343851979813,3.80112271684088,-15.6605454937966,1.51013310260488e-12,2.02080613247127e-11,18.7289647936096,"KCNC4","Significant",NA
"ENSG00000160307",-7.82921755322402,1.01482542661143,-17.660799023111,1.65933395305445e-13,2.84017819771008e-12,18.7172984656082,"S100B","Significant&FoldChange","Differentially_low"
"ENSG00000123091",0.701539364923856,6.6801547121054,16.1404055899994,8.70149452181187e-13,1.23711581653134e-11,18.7154782721228,"RNF11","Significant",NA
"ENSG00000101182",-0.58222564759919,8.32314551733436,-16.3085701981331,7.19690751950752e-13,1.04283001721199e-11,18.7125297714521,"PSMA7","Significant",NA
"ENSG00000182287",-0.784400187206342,6.48703003344004,-16.1132817848659,8.97350006405001e-13,1.27143709347409e-11,18.7121752400167,"AP1S2","Significant",NA
"ENSG00000166681",0.803080637163517,6.06037584336018,16.0388476265265,9.76668723130281e-13,1.37444827929088e-11,18.6924702720106,"BEX3","Significant",NA
"ENSG00000130477",-1.90467408068412,3.2860509961783,-15.5108569367871,1.79884393473212e-12,2.35593271830164e-11,18.6770745695749,"UNC13A","Significant",NA
"ENSG00000206190",1.37836001698602,4.03546020303554,15.6500671708446,1.52866891403195e-12,2.0390431261004e-11,18.6675006876389,"ATP10A","Significant",NA
"ENSG00000114120",0.949777959772606,6.43411137646893,16.0642140352475,9.48843557348036e-13,1.33755554903515e-11,18.6658887927767,"SLC25A36","Significant",NA
"ENSG00000203805",1.90401213779863,3.07388896999457,15.4710237283166,1.88502761496566e-12,2.45526324143647e-11,18.6654207764998,"PLPP4","Significant",NA
"ENSG00000117118",-0.682808700805191,7.0703758802216,-16.1419389360257,8.68637791627549e-13,1.23602398089468e-11,18.6639898719192,"SDHB","Significant",NA
"ENSG00000145794",-3.44674328781503,1.99039543284902,-15.4331231310099,1.97104932900938e-12,2.55131151465232e-11,18.6572024085405,"MEGF10","Significant&FoldChange","Differentially_low"
"ENSG00000231131",1.60506746095775,3.88395089514087,15.5977450382218,1.62485648442248e-12,2.14667049054862e-11,18.6497126622737,"LNCAROD","Significant",NA
"ENSG00000052126",0.896612585370104,5.9397482148194,15.9801726191005,1.04435650573083e-12,1.45614136956765e-11,18.6456725059758,"PLEKHA5","Significant",NA
"ENSG00000230989",-0.719482609375405,7.20692372152551,-16.1382171409535,8.72311725071938e-13,1.23912998894834e-11,18.6424654999068,"HSBP1","Significant",NA
"ENSG00000105429",-0.987745583571148,5.93428934728454,-15.964105715177,1.06373564792129e-12,1.4806772586643e-11,18.6289233246353,"MEGF8","Significant",NA
"ENSG00000132386",-2.43806591683423,2.45854237641262,-15.3662645554104,2.13296557329398e-12,2.74167732622938e-11,18.6221044689205,"SERPINF1","Significant",NA
"ENSG00000177951",0.805667101345159,5.77340976921255,15.9371062103073,1.09715400124693e-12,1.52048008884678e-11,18.6214381051407,"BET1L","Significant",NA
"ENSG00000167323",0.968873694050227,5.20564192946576,15.8296533151687,1.24144449382938e-12,1.69817345575674e-11,18.6077476040206,"STIM1","Significant",NA
"ENSG00000133142",0.911293912016672,5.32700413714922,15.8459666995178,1.21831770242452e-12,1.66928608526757e-11,18.6005161676064,"TCEAL4","Significant",NA
"ENSG00000170006",2.19588573455297,2.44305338617998,15.3488401560448,2.17741066747095e-12,2.79448380643762e-11,18.5987381157445,"TMEM154","Significant",NA
"ENSG00000158639",0.767265773238778,6.49878938231639,16.0151566896219,1.00342832548299e-12,1.40361324768651e-11,18.5942307221442,"PAGE5","Significant",NA
"ENSG00000223414",-2.72264800145915,2.26900596244049,-15.3321304045079,2.2209442736984e-12,2.83939183298981e-11,18.5865545152461,NA,"Significant&FoldChange","Differentially_low"
"ENSG00000134138",-1.14458358681886,4.55509467057996,-15.6755022038751,1.48408189185429e-12,1.98754561181453e-11,18.5695017255722,"MEIS2","Significant",NA
"ENSG00000137124",0.762868242827949,5.98788792164479,15.9133031047636,1.12752811902228e-12,1.55902806473796e-11,18.5541559130304,"ALDH1B1","Significant",NA
"ENSG00000185950",-0.706406904084719,7.47352557315634,-16.085152106728,9.26501754381517e-13,1.30828030227874e-11,18.5465006797168,"IRS2","Significant",NA
"ENSG00000164946",-6.22794948389026,1.12228123111797,-16.2946015511811,7.31082348638928e-13,1.05422703544891e-11,18.5292052323569,"FREM1","Significant&FoldChange","Differentially_low"
"ENSG00000114735",1.043063253992,4.60800615427148,15.6527132902833,1.52396564257027e-12,2.03440232767212e-11,18.5274085859512,"HEMK1","Significant",NA
"ENSG00000132185",-2.42558652775946,2.30800779288418,-15.2798642583895,2.36309278917102e-12,3.00264542477236e-11,18.5245960456488,"FCRLA","Significant",NA
"ENSG00000171310",0.814915629389819,6.07181719267481,15.8966934284165,1.14924375693505e-12,1.58641455483891e-11,18.5213346620206,"CHST11","Significant",NA
"ENSG00000070831",-0.672121209256142,6.89998475919962,-15.9961546563025,1.02544624195762e-12,1.43217786061644e-11,18.5131981735171,"CDC42","Significant",NA
"ENSG00000101751",1.34759295936377,3.74315723670597,15.467902338157,1.89196129025336e-12,2.46236465497344e-11,18.5095449153102,"POLI","Significant",NA
"ENSG00000061656",2.63105685216938,2.34405160567076,15.2583679983451,2.42429171684308e-12,3.06634157792481e-11,18.4998774363516,"SPAG4","Significant&FoldChange","Differentially_high"
"ENSG00000078114",-4.10889082150518,1.93050109279718,-15.3448001359402,2.18785350877347e-12,2.80571954597339e-11,18.4914957886909,"NEBL","Significant&FoldChange","Differentially_low"
"ENSG00000106034",3.78487180762692,1.96543704844098,15.3108211703397,2.27778674763307e-12,2.90535807718048e-11,18.4869641090195,"CPED1","Significant&FoldChange","Differentially_high"
"ENSG00000079263",3.56971444109762,1.92856131118267,15.30078190765,2.30509239949102e-12,2.93343305356361e-11,18.4853967069013,"SP140","Significant&FoldChange","Differentially_high"
"ENSG00000198113",1.12603324287422,5.04069684423226,15.6935489828705,1.45327362915429e-12,1.95100223881617e-11,18.4852289450664,"TOR4A","Significant",NA
"ENSG00000175832",-0.691819821097523,7.35870555321888,-16.0173207884604,1.00095234749332e-12,1.40150193895021e-11,18.4797136453472,"ETV4","Significant",NA
"ENSG00000204264",0.99779243543863,5.05683095179232,15.6848443065335,1.46804919792859e-12,1.96924759237879e-11,18.4659028955673,"PSMB8","Significant",NA
"ENSG00000069020",1.94668023901596,3.76388340358645,15.4000307438414,2.04951923233656e-12,2.64875658176001e-11,18.4564099116904,"MAST4","Significant",NA
"ENSG00000067082",0.743352116490912,6.14742105298141,15.8465779046265,1.21746004159854e-12,1.66928608526757e-11,18.4472152327616,"KLF6","Significant",NA
"ENSG00000182568",2.76624770387431,2.51892586570038,15.2119549461043,2.56215575785555e-12,3.22354494288867e-11,18.4419223086519,"SATB1","Significant&FoldChange","Differentially_high"
"ENSG00000134070",1.83930935198789,3.04993112425007,15.2801557542107,2.36227411705099e-12,3.00264542477236e-11,18.436446667432,"IRAK2","Significant",NA
"ENSG00000189184",-4.68989727928934,1.24034598880981,-15.6184965980588,1.585970334864e-12,2.10365737952431e-11,18.4342798851576,"PCDH18","Significant&FoldChange","Differentially_low"
"ENSG00000174840",0.768056713839096,6.3631337663693,15.8522096757872,1.20958706634412e-12,1.66280703413062e-11,18.4200858346843,"PDE12","Significant",NA
"ENSG00000162722",0.934629822608486,5.96663851979815,15.7889065352145,1.30124044103389e-12,1.77122163226726e-11,18.4129227238678,"TRIM58","Significant",NA
"ENSG00000198133",-2.50547727334064,2.20406451472836,-15.178265714588,2.66735119629872e-12,3.33820609054854e-11,18.4052866106549,"TMEM229B","Significant&FoldChange","Differentially_low"
"ENSG00000168374",0.62232208838689,8.21616562426512,16.0333358332274,9.82827012872142e-13,1.38077641199789e-11,18.3992154463882,"ARF4","Significant",NA
"ENSG00000126785",-8.1937214160994,0.951522825448261,-17.6043574372498,1.76058219977383e-13,2.98580368982052e-12,18.3679854298251,"RHOJ","Significant&FoldChange","Differentially_low"
"ENSG00000086289",0.868576501760975,5.65123212868373,15.7060102022585,1.4323920690163e-12,1.92764017708914e-11,18.367903646949,"EPDR1","Significant",NA
"ENSG00000129128",-0.678612314994374,7.13271159924277,-15.8903584891608,1.15764110130961e-12,1.59535614459086e-11,18.356141058654,"SPCS3","Significant",NA
"ENSG00000157870",-1.04372652741143,4.88752316685494,-15.5598325886192,1.69850048241442e-12,2.23331313431389e-11,18.3517451058225,"PRXL2B","Significant",NA
"ENSG00000132640",-0.819514120965367,6.26912987015615,-15.762109863418,1.34220251005427e-12,1.81952738312414e-11,18.3268079954898,"BTBD3","Significant",NA
"ENSG00000133812",1.14545986320134,4.76049745574723,15.5061441618155,1.80882173563048e-12,2.36527279670957e-11,18.3204646437055,"SBF2","Significant",NA
"ENSG00000082074",3.30867417238938,1.75274505675251,15.1661207320122,2.7063746850838e-12,3.37687291787484e-11,18.3187977245287,"FYB1","Significant&FoldChange","Differentially_high"
"ENSG00000068366",0.720543745910749,6.59525006755769,15.7975516101997,1.28830638310498e-12,1.75793531093635e-11,18.3187264352856,"ACSL4","Significant",NA
"ENSG00000048052",-0.939368607504657,5.46591571967448,-15.6305612960498,1.56381151808833e-12,2.07758172906699e-11,18.313113636329,"HDAC9","Significant",NA
"ENSG00000198286",1.55272446697883,3.32712369145976,15.2281403620936,2.51316980667764e-12,3.16670827801231e-11,18.3119678685424,"CARD11","Significant",NA
"ENSG00000155660",-0.570344021590649,8.12009641427413,-15.9365772766167,1.09781955873414e-12,1.52048008884678e-11,18.2936797716151,"PDIA4","Significant",NA
"ENSG00000114166",1.08403032827447,4.72502811315158,15.4710440161602,1.88498263585216e-12,2.45526324143647e-11,18.282710403979,"KAT2B","Significant",NA
"ENSG00000185033",1.06346679609015,4.63031815994946,15.4466668259382,1.93984710854262e-12,2.51288066593752e-11,18.2731667845172,"SEMA4B","Significant",NA
