"","Untreated__WT","Untreated__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__WT","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__WT","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__MED12_KO","vemurafenib_and_trametinib__WT","vemurafenib_and_trametinib__ARID1A_KO","vemurafenib_and_trametinib__MED12_KO","Untreated__WT.1","Untreated__ARID1A_KO.1","Untreated__MED12_KO.1","Vermurafenib_1uM__WT.1","Vermurafenib_1uM__ARID1A_KO.1","Vermurafenib_1uM__MED12_KO.1","Trametinib_10nM__WT.1","Trametinib_10nM__ARID1A_KO.1","Trametinib_10nM__MED12_KO.1","vemurafenib_and_trametinib__WT.1","vemurafenib_and_trametinib__ARID1A_KO.1","vemurafenib_and_trametinib__MED12_KO.1","Untreated__WT.2","Untreated__ARID1A_KO.2","Untreated__MED12_KO.2","Vermurafenib_1uM__WT.2","Vermurafenib_1uM__ARID1A_KO.2","Vermurafenib_1uM__MED12_KO.2","Trametinib_10nM__WT.2","Trametinib_10nM__ARID1A_KO.2","Trametinib_10nM__MED12_KO.2","vemurafenib_and_trametinib__WT.2","vemurafenib_and_trametinib__ARID1A_KO.2","vemurafenib_and_trametinib__MED12_KO.2"
"MYT1L",9.83825735658854,9.87951148268482,9.99132217702633,10.1260467345948,10.0762280421801,10.224737386089,10.0541873465146,10.3994209509693,10.1215933814637,10.123071980008,10.2034592828149,10.0808911676206,10.1620415355969,9.9061708217872,9.80867842578061,10.1629196960813,10.4086441535523,10.1542826245387,10.0359722890577,10.3865335280682,10.2411019992421,10.0342147043781,10.1479281394831,9.95471112731094,9.69452640478675,9.82386080512791,9.67004673385058,10.163742283649,10.2203666082393,10.0367625234223,10.0578204530427,10.203054641414,9.96374251826408,10.2907548286372,10.2610424097503,10.1242708518861
"MZF1",-3.68713153066582,-3.09345410831008,-3.46373004812916,-1.56457613211787,-1.46885281794249,-1.56724585795903,-0.293798095954001,0.334517174872877,-0.621554012815063,-0.126474293501045,0.360708579160033,-0.610767190416657,-2.02390916827126,-2.37706036719893,-1.91150080654987,-0.88994526514042,-0.441569670984158,-0.598948466276192,-2.16492643592491,-0.142731070416687,-0.223606522990875,-0.426610945664034,-0.270802274000551,-0.47342331213361,-2.16181733402549,-2.21220595816873,-2.23885444146034,0.921795095915474,-1.62485540053048,0.125828455077744,-1.47385148575778,-0.280332070129798,-0.536113286581551,-1.32129715724864,0.0348547115980247,-0.271152223440716
"NANOG",-2.19955694103651,-2.59435297068085,-2.30045042661,-2.24615638493143,-2.36423185195583,-2.36459584267457,-2.38745858900349,-2.7210801963933,-2.47135263890159,-2.35963979208975,-2.76313689468173,-2.3299231343881,-2.35219681689968,-2.59060245880507,-2.25703437660975,-2.29864455455685,-2.65062652206251,-2.23539628918798,-2.14075339726511,-2.54049120684582,-2.40195191887936,-2.32567714256438,-2.55593864149078,-2.34142118096919,-2.13985899850785,-2.39113133166854,-2.23625875615379,-2.19284439897622,-2.54467697679639,-2.23592094693136,-2.01782059185754,-2.68220851643354,-2.46921195822146,-2.22912645567797,-2.54114866259833,-2.35949674533051
"NEUROD2",-1.39024962188808,-1.32819054306468,-1.40055012262609,-0.760741051389783,-0.998409521743563,-0.926582098958289,-0.712032435016157,-0.691778501409564,-0.881471221247594,-0.743486909626416,-0.751166178549082,-0.860763522279945,-1.27825543881133,-1.20903152329163,-1.22152656353964,-0.739597256113551,-0.760606237826891,-0.839540101986164,-0.868079028414506,-0.838225812976721,-0.744190137207284,-0.781029816820431,-0.683162341924338,-0.760652772037258,-1.10414719251511,-1.02834077302144,-1.2175513103813,-0.457211690347083,-0.757390215057469,-0.73304362361685,-0.666922478155426,-0.729402175933575,-0.853744240691628,-0.786950218226599,-0.651059992814572,-0.705617585500079
"NEUROD6",-6.03019051520172,-6.06006449991201,-6.03675218900057,-6.79905912989483,-6.64447307028451,-6.8458180600542,-6.91461693507812,-7.11375456913088,-6.86261277213624,-6.9807846622829,-7.37847529777968,-6.8882815560715,-6.14863912512788,-5.96140799555536,-6.08797576591526,-6.81078546517738,-7.29130260448476,-6.84454264255753,-6.60301692864567,-6.91186545743193,-6.82342425583805,-6.93381007265847,-7.14852857293145,-6.94155534806201,-6.14790344305486,-6.17306408320059,-5.93003951650088,-6.8668790108321,-7.11749029615163,-6.84895983966365,-6.59796209272886,-6.89092734127898,-6.66678654215045,-6.95240880942856,-7.39416670374695,-6.95320093313438
"NEUROG1",0.79310962234333,0.934836562635699,0.700130398209288,0.665758284955813,0.752938090710776,0.581784370803206,0.538218454668468,0.672872452153849,0.543935537901285,0.573502904595544,0.695076080561695,0.454422157869534,0.697788190300524,0.842687444731226,0.667100544502908,0.641761262730952,0.806738893525765,0.543298197938931,0.747891422358268,0.798080791263057,0.615084732355927,0.625699358079022,0.755535963536742,0.585837335193366,0.912371004404864,1.06195448672171,0.718113233438225,0.72457844479727,0.904098532347938,0.574924302009876,0.844846893491613,0.783802416837345,0.477617127798372,0.655293728370098,0.786453163657988,0.552976221630047
"NEUROG2",-1.25554047270747,-1.11520318750762,-1.1346496751005,-0.619292772008419,-1.04568360116481,-0.617276905330844,-0.879325560597206,-0.772403468459066,-0.668686871013232,-0.867921613395021,-0.914797490242965,-0.741856687688894,-1.44317435873591,-1.17856728524027,-1.30975573761194,-0.753588009611464,-0.700216066056009,-0.583814001826357,-0.618481946865329,-0.775266465280455,-0.630680666811168,-0.819710672834802,-0.667313946368672,-0.603126182096133,-1.14965292505122,-0.965826635710495,-1.10467966556737,-0.614790205321699,-0.556564823301501,-0.448861279188944,-0.485373513717475,-0.645056225094845,-0.780763991095354,-0.651513569854156,-0.703890257358479,-0.614723896398231
"NFAT5",10.1814561571434,10.0768677830497,10.3279800951197,10.5853661666713,9.89333395231759,10.6369101705048,9.83798383001114,10.1229395106206,10.3186301575623,10.1517672593219,9.81114317497451,10.2593605187015,9.97200712245412,9.99512685932839,9.99323980813561,10.0267331454482,10.1793681292293,10.4519980313065,10.5849838265427,10.3091320406722,10.3162464825056,9.97096075927261,10.2106108365528,10.1975417333713,10.2549178623715,10.1889730856167,10.1719644716312,10.434201893379,10.0718954321922,10.7314847661542,10.9530937378652,10.3315859350658,10.2611609445793,10.1884311250503,10.1257847140959,10.3541987623782
"NFATC1",1.53634052530949,1.41504516918027,1.66077065074556,1.17184869843392,1.14614340746378,1.28604530761376,1.10656845278841,0.935013389050645,1.2119769545289,1.0467114464802,0.816019252190643,1.16819605629617,1.53275491734067,1.40636755729007,1.64040193342595,1.09127967739597,0.963624548013815,1.20103308301203,1.23449313483751,0.96498696016711,1.21489894295526,1.00803590821418,0.926596740431145,1.23596504930389,1.67607080609465,1.46984131720193,1.79762627388228,1.2879639001895,0.925056764892274,1.2910074563827,1.31004905315435,1.00050062423183,1.21812627529559,1.09742766700464,0.883839865805808,1.20429695166922
"NFATC4",-1.11925279989971,-0.486047034121673,-0.678330202093166,-0.228531316991825,0.260415093442915,0.160457046083967,0.525114927550639,1.22897855875126,0.555301152960584,0.548006367690734,1.34239005285782,0.53525076665407,-0.352176312893402,-0.107020360526559,0.0596108298105955,0.278132276530349,0.99781370594267,0.526001750364379,-0.403149879885398,0.987403023181076,0.717216272809403,0.414154481280656,0.897687792517561,0.651824667080598,-0.250013364531955,0.0874629657234565,0.0637976943091215,1.17007638594626,0.544289444850242,0.880497500685865,-0.0385795265962953,1.06578851387152,0.619832664281559,0.0814927287222606,1.17563031306605,0.661805917400014
"NFE2",-1.70025978242889,-2.02009291195758,-1.55381002350307,-1.89722650248754,-2.14691353694044,-1.8773250410184,-1.99060062706552,-2.4446278803477,-1.80037146254725,-2.00804213380702,-2.45443750591601,-1.86236695889724,-1.83176226340602,-2.1491256572348,-1.59314845392192,-1.93182571877573,-2.38526504359413,-1.80763918130314,-1.88280828194413,-2.20069754278224,-1.69019464877508,-2.04790383440705,-2.37866542103068,-1.77038369181999,-1.71723079644362,-1.92060903481227,-1.40853159241995,-1.9232735298638,-2.37160040379074,-1.73470053311001,-1.8045041933319,-2.29508902729124,-1.7865691262649,-1.97908920248883,-2.35149026802651,-1.98763833458168
"NFE2L1",0.975240067496068,0.579932420671806,0.955763229829545,1.09498327694705,0.597520759962814,1.16417243822484,1.00202791507325,0.581183017700862,1.0343912117793,0.953639962760217,0.692322574302505,1.10519815252407,0.718035266865019,0.446784110770799,0.846533440227269,1.12104350876178,0.649241069107831,1.09576668974613,1.19347341460251,0.745335055248383,0.960269733416027,1.05848507120255,0.652141382632822,1.07479668243839,0.834310424834564,0.5956612964402,0.913063606955319,1.12371966006738,0.720994293461202,1.20577650170532,1.1985863243229,0.829440224440502,1.13489010223266,1.13439714686792,0.664996429546663,1.12573862951083
"NFE2L3",-0.00208946552454608,0.0136596795528433,-0.0574747823286211,-0.391816203444747,-0.039579184321057,-0.452042801185874,-0.229285719957986,-0.0293193968942252,-0.0886485063456908,0.00802635005218752,-0.203082757643557,-0.102633784165034,0.450267729208102,0.227871955111802,0.306138951721972,-0.417602303513316,-0.377622075114135,-0.0786412302927246,-0.627871641910036,-0.173297407881307,0.162408969817996,-0.186934692607656,-0.272653063075418,-0.193023341080487,0.428685946595199,0.31604590518127,0.186728217459862,0.178484282795973,-0.676102360827699,0.093912121669554,-0.246218289632415,-0.154546077971673,-0.196756854693885,-0.408970457749664,-0.280241006079344,0.00223785217626868
"NFIB",-2.83426031186724,-3.0272222380951,-2.54930431726832,-2.77852790615689,-2.98934360883923,-2.65815013115275,-3.21169570270349,-3.05164014313441,-2.68171681511298,-3.06794803442066,-3.25010832047192,-2.65076870597599,-3.230510287266,-3.07104559865084,-2.87132486932653,-2.9825600538455,-2.89656188219534,-2.53108711567438,-2.70809529863494,-2.82428295160081,-2.65082955965708,-2.92899599914306,-2.99030171318167,-2.75914673684085,-2.68652772935348,-2.87479707226877,-2.6361680092184,-2.80119654366852,-2.63003854745894,-2.47919442647468,-2.64927589550555,-2.85289997734258,-2.79771929988242,-2.73706319378025,-2.84588524686447,-2.69674952443162
"NFIX",3.68589328605431,3.739591853274,3.88548062940498,4.82052431856727,4.43627366971765,5.20261222388525,5.03148622734363,4.87728342722292,5.01939440914836,4.83933673227212,5.26460259984458,5.10659520894788,3.34869636914736,3.56845578933706,3.96022948654264,4.94175998870385,4.92498807017045,4.96374458220254,5.05256644038088,4.94817529711128,4.93779678634155,5.01751940704181,4.97859841667765,5.16030247063458,3.79473867844156,3.77744694858628,4.18788221474185,5.10537507711558,5.19696565043175,5.10696336215076,5.03774040021918,4.9568307925185,5.12756424960607,5.03609971658005,5.07989533042953,4.90421840586667
"NFKB1",-1.03014629580209,-1.07213177489899,-0.822191554442327,-2.8222755406792,-1.85185003744968,-2.7402070490187,-2.74763873758866,-2.80063037631244,-2.89487568460186,-2.88552022943201,-3.00302220283553,-2.86668828772384,-0.96064302968183,-1.08057073360424,-0.928460752587879,-2.85112667476689,-2.78672418967749,-2.78821991077334,-2.80600845609148,-2.83731353501199,-2.76497629599244,-2.93492422151127,-2.98323015585766,-2.87950132297693,-0.962789261642435,-1.08700112798079,-0.788284352992715,-2.96024643143106,-2.70259559602922,-2.86345121542594,-3.09871867746883,-2.95178732598993,-3.02412626220986,-2.99836031544418,-3.09656740447411,-2.93205037079489
"NFKBIA",-1.2240421138145,-0.983757086207048,-1.19136631087338,-1.4841431622651,-1.34950263036853,-1.74913211916581,-1.5899211230603,-1.56001563369345,-1.62136533084026,-1.60479568951447,-1.75562160268104,-1.83362864111168,-1.26198619273406,-0.88505835028358,-1.18361696766983,-1.57077323617688,-1.75067396100976,-1.62757480201913,-1.35559073625889,-1.55775667246227,-1.62994885103932,-1.54705014654085,-1.64613533508096,-1.61551785806507,-0.987585885844334,-0.789184966969334,-1.14777858262071,-1.33198103820247,-1.59213145626053,-1.5018874719648,-1.30813595117076,-1.54694138657292,-1.63931559340507,-1.39779377354587,-1.67890477551742,-1.73127095233316
"NFKBIB",17.738915501546,17.7276913202484,17.6480294798527,16.906707468534,17.3683994087874,16.7813624596787,17.2239015938836,16.8051441511081,16.5191338546298,16.7922817252811,17.1758035871183,16.5620561104844,17.5938571055625,17.5649290081021,17.4836528865066,17.0501039477549,16.7919287591055,16.5134644205792,16.7832266360026,16.6062880035417,16.4739523823792,16.8512506858048,16.7000778072354,16.6438835798878,17.2675337552562,17.1871585303821,17.4105121338482,16.3759377009682,16.7973369986899,16.004060402612,16.3534331861518,16.6321307075848,16.736716839344,16.7754920111986,16.7445817362446,16.3135409980459
"NFKBID",-3.58557622072074,-3.57653278604242,-3.29281117055944,-4.54045696101393,-3.38597392096722,-4.24511177255922,-3.65206947510776,-3.67429732876386,-3.78125132915533,-3.5523570307761,-3.66399819143115,-3.95983151658248,-2.632996475069,-3.15845374316774,-2.29111411890335,-3.96683302788734,-4.1970248585646,-3.66524584772816,-4.8562674081935,-4.02787910636919,-3.5439286018971,-3.88588282210592,-4.09448877466767,-3.77603310900077,-2.77307481737312,-3.03423300925532,-2.52518728055095,-3.19496936382565,-4.91246505793399,-3.56658131852215,-4.45264057444551,-4.10661752224781,-3.64636968000618,-4.4360487010725,-4.09026225885242,-3.66409588208061
"NFKBIE",5.584875166509,5.33482685125992,5.94864381686796,3.50901229502005,4.72969867421801,3.8710102135176,3.86990310702808,3.12690430717617,3.62692136693673,3.48904134975345,3.2680923717754,3.63353106584775,5.63070191374416,5.29302081628553,5.98710484353026,3.84895089648235,3.0356962347007,3.5071058553532,3.65118517514518,2.93030622741243,3.72779427153881,3.57952355467062,2.8457115525623,3.80746422502062,5.42118343738901,5.17442998224828,5.95098254666668,3.37952342292773,3.20912279306947,3.26355181580639,3.20416849798857,2.92141461717586,3.9002252963226,3.39373075484725,2.91736180082081,3.35205019742364
"NFKBIL1",12.1111977316172,12.3570786998584,12.0548986110617,13.8572869469644,13.6472369769803,13.797154680246,14.4066309920777,14.3858395597538,13.6750980762611,14.1420892020317,14.7868162202363,13.8202067754132,12.8038992906094,12.535287212936,12.2411602210201,14.4270613289185,14.5218149907264,13.8235638418847,13.5252009400637,14.0498341772017,13.6544733498264,14.1430396743533,14.2750751717317,13.8989880164026,12.0188778318088,12.1787736727824,12.0677420488217,14.1784002186737,14.4914228135989,13.5148647562851,13.4696043745255,13.9895519084092,13.9091917823617,13.9612504061287,14.4377218704494,13.7954756003746
"NFKBIZ",-0.228089013561771,-0.00468404795284613,-0.160623066826884,-2.60876583624633,-0.964236212319782,-2.62289951084403,-2.5146396835655,-2.37933154559401,-2.46983623488755,-2.6427012773809,-2.63490634581558,-2.48048295373844,0.0785850375069712,0.103550534957998,0.0881702879344581,-2.4997313889515,-2.34509311032729,-2.40069782092402,-2.72879730578232,-2.48423568054957,-2.47583141915103,-2.66842975314273,-2.65701666959596,-2.61099835468817,0.0517473073725563,0.140427725914477,0.0946901896738609,-2.42246774009945,-2.59787808078099,-2.39946311782458,-2.73024286840526,-2.44951741599942,-2.52313420572567,-2.8630904200981,-2.72997942659634,-2.59355227701734
"NFX1",17.554546139055,17.5113622479307,17.167771349034,16.7817485213243,16.8651487934439,16.5167554871746,16.4821497561746,16.7338809602482,16.5254854926832,16.6860575725182,16.4398955554896,16.3868263902792,17.3053441937771,17.6061152156314,17.1276524068871,16.539962251949,16.6026933109583,16.5758564897812,16.8446538494193,16.7192275026414,16.488406445301,16.4542081087411,16.6764956530874,16.3561071919824,17.5066243457102,17.6238226684333,17.0677619433513,16.5768888293684,16.3634954990631,16.5594866249387,17.1244346788131,16.8481768931752,16.4454773796694,16.6308319254351,16.5414777887113,16.5781555149523
"NFXL1",7.38684596875637,7.32260640667969,7.14187101906068,6.71175596439041,6.61462812366259,6.615457114187,6.1946363872763,6.49003395183822,6.70823730088709,6.49052082759911,6.08883871498039,6.53688815636717,7.15025111373107,7.2327771999941,6.9200378042263,6.30073154186103,6.52336941538125,6.58706611865929,6.80739590188139,6.71449746516631,6.61752229305756,6.45380838422345,6.71152676310788,6.49006148994636,7.3376891476284,7.36564535549057,6.96860454891962,6.41000389643565,6.48585793825612,6.68579255912916,6.92535223612983,6.73486871529373,6.45820906691812,6.65310246087237,6.4796068733856,6.72771024144979
"NFYB",3.70788034408478,3.8823848326922,3.6877539272049,4.0940977597852,3.99915066669443,3.9933720940495,4.10299748803083,4.15091824153859,3.95158817721436,4.06313095093261,4.15581772294971,4.0398975972805,3.59470860541093,3.6989914430637,3.53488390121588,4.04600783588387,4.15534459870897,4.00740952344308,4.09006640347603,4.13664069806792,3.99222790262878,4.03041962811295,4.17883203935871,4.04071942845877,3.61959028727131,3.71123465634936,3.58806745984539,4.02871789941372,4.14274381364684,3.90505954792426,4.06998923710084,4.18347848648313,4.01936861696078,4.08216976626748,4.10154486842296,3.99008913506564
"NHLH1",1.08785169145111,1.41955154499535,1.15318822521545,1.1503042325942,1.20307300826518,1.14039865459563,1.17513335776316,1.15701827444903,1.12225535387957,1.22503072399703,1.40281529051006,1.2644599893051,1.10978665368676,1.30271000134187,1.31892026577794,1.0829260959615,1.18801728221683,1.17038317984905,0.97273128747183,1.18838038261668,1.21036770429917,1.1628332476593,1.15618286818504,1.1932450221512,1.18574451919472,1.44587679182798,1.36302847436639,1.31703886345764,1.0782984672908,1.10328905276961,1.08923744026338,1.20385127501884,1.24514693106052,1.0427657031337,1.27826573428944,1.1685821411744
"NHLH2",-4.02712172737992,-3.95223103697664,-3.77861891615412,-4.39228008245986,-4.21600524991944,-4.28835339770927,-4.39546809839062,-4.23302159555682,-4.17114057220112,-4.48296428964062,-4.08046793245824,-4.1121965302392,-3.87122771645705,-3.76938533699948,-3.79350847177698,-4.33997264362307,-4.16258815469741,-4.17383781095563,-4.43900154938497,-4.27469283648231,-4.18137535647381,-4.2768402552643,-4.18847950793366,-4.23986220826586,-3.95829231760099,-3.80000813926269,-3.81802491943304,-4.24195816424264,-4.26220105529668,-4.23645596743082,-4.27295423040456,-4.14999847085282,-4.09162429441248,-4.37778368561049,-4.2594299705523,-4.22333985472659
"NKX2-1",0.152793936223709,0.164418150390858,0.175495032823785,-0.0830116058310007,0.145932869666472,-0.151492572168293,-0.00826302565616624,-0.0395763141716153,-0.0464222041711937,-0.122860399937463,-0.145143264133876,-0.166240774305763,0.273783475259487,0.286435750883454,0.328871849933728,-0.258038018404447,-0.0916658353429177,-0.0487585418206968,-0.159596249987106,-0.124355625775936,-0.0663676402711517,-0.0302506290584006,-0.216767687414007,-0.0948673372421654,0.329313018590316,0.284191896226536,0.261292545591188,0.0427710753059797,-0.193102187498285,-0.0371738827448958,-0.0799198385421086,-0.0819720207806593,-0.0665769108359781,-0.141725461355503,-0.147645596378825,-0.126902091360875
